name,url,id,rating_score,review_count,address
Misa Hotel Da Nang,https://www.agoda.com/vi-vn/misa-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=3&los=6&searchrequestid=d89ea713-9466-4c4d-9b3d-dd68eb8def4d,736951,7.0,217.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Biệt thự 7 Seven Sea (7 Seven Sea Villa),https://www.agoda.com/vi-vn/7-seven-sea-villa/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=4&los=6&searchrequestid=b737f9e7-2534-458b-be84-d6ab09404692,31265626,8.7,118.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách Sạn và Khu Căn Hộ Prana Boutique (Prana Boutique Hotel and Apartments),https://www.agoda.com/vi-vn/prana-boutique-hotel-and-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=b737f9e7-2534-458b-be84-d6ab09404692,10301968,9.1,147.0,"Hòa Hải, Đà Nẵng - cách trung tâm 3,4 km"
"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (Seaside Apartment at My Khe Da Nang 37)",https://www.agoda.com/vi-vn/ocean-view-home-my-khe-beach_2/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=b737f9e7-2534-458b-be84-d6ab09404692,4972766,9.1,273.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km"
A9 Beach Hotel Da Nang,https://www.agoda.com/vi-vn/a9-beach-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=b737f9e7-2534-458b-be84-d6ab09404692,75430555,9.1,163.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,1 km"
Đỗ Bí Stay Hotel (Do Bi Stay Hotel),https://www.agoda.com/vi-vn/dobi-stay-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=d89ea713-9466-4c4d-9b3d-dd68eb8def4d,63143362,8.8,316.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km"
Chilala Boutique & Apartment,https://www.agoda.com/vi-vn/chilala-boutique-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d89ea713-9466-4c4d-9b3d-dd68eb8def4d,63160626,8.1,156.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn Paradise (Paradise Hotel),https://www.agoda.com/vi-vn/paradise-hotel-danang_2/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=b737f9e7-2534-458b-be84-d6ab09404692,42942304,6.0,489.0,"Hải Châu, Đà Nẵng - Nội thành"
Khách sạn Cali Books Đà Nẵng (Cali Hotel Books Da Nang),https://www.agoda.com/vi-vn/madame-trang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d89ea713-9466-4c4d-9b3d-dd68eb8def4d,28139188,7.4,270.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,1 km"
Dana Residence,https://www.agoda.com/vi-vn/dana-residence/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d89ea713-9466-4c4d-9b3d-dd68eb8def4d,9168092,8.9,207.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn & Căn hộ Dana (Dana Hotel & Apartment),https://www.agoda.com/vi-vn/dana-house/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=5&los=6&searchrequestid=d89ea713-9466-4c4d-9b3d-dd68eb8def4d,47135281,8.4,279.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,5 km"
Khách sạn & Căn hộ The Home (The Home Hotel & Apartment),https://www.agoda.com/vi-vn/the-home/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=11fb78c1-51bc-49b2-a63a-31e9bec7c48a,39875895,9.0,293.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,3 km"
Biệt thự Vernal Home Boutique (Vernal Home Boutique Villa),https://www.agoda.com/vi-vn/vernal-home-boutique-villa/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=1&los=6&searchrequestid=11fb78c1-51bc-49b2-a63a-31e9bec7c48a,21330679,9.0,950.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 3,2 km"
Khách sạn Hanoi Blue Đà Nẵng (Hotel Hanoi Blue),https://www.agoda.com/vi-vn/hotel-hanoi-blue/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=6&los=6&searchrequestid=11fb78c1-51bc-49b2-a63a-31e9bec7c48a,34310787,8.2,529.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Serenity Retreat,https://www.agoda.com/vi-vn/solmare-hotel-shampoo-spa/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=11fb78c1-51bc-49b2-a63a-31e9bec7c48a,64965940,8.2,141.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km"
Luxury Apartment with Ocean View - 1 minute to beach,https://www.agoda.com/vi-vn/luxury-apartment-ocean-view-2br-in-sheraton/hotel/all/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=11fb78c1-51bc-49b2-a63a-31e9bec7c48a,47340508,8.9,103.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km"
Loka Home & Yoga,https://www.agoda.com/vi-vn/loka-home-yoga/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=4&los=6&searchrequestid=11fb78c1-51bc-49b2-a63a-31e9bec7c48a,46582631,9.3,165.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,7 km"
Khách sạn Luna House Đà Nẵng (Luna House Danang Hotel),https://www.agoda.com/vi-vn/luna-house-danang-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=11fb78c1-51bc-49b2-a63a-31e9bec7c48a,52499945,9.3,352.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Khách sạn ELC Đà Nẵng (ELC Da Nang Hotel),https://www.agoda.com/vi-vn/fansipan-da-nang-hotel-h49383943/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,64258373,8.5,232.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 3,3 km"
Khách sạn K Sauna và Massage (K Hotel Sauna and Massage),https://www.agoda.com/vi-vn/kiwi-hotel-apartments/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=9&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,9373100,8.0,167.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (Emerald Sea Apartment at My Khe Beach Da Nang)",https://www.agoda.com/vi-vn/wow-home-with-ocean-view-my-khe-beach_2/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=5&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,4878988,9.0,272.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Căn hộ cao cấp hướng đại dương Đà Nẵng (Da Nang Luxurious Ocean View Suites),https://www.agoda.com/vi-vn/ocean-view-luxury-suites-in-four-points-by-sheraton-building/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,50151569,9.0,233.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km"
Khách sạn Lamore (Lamore Hotel),https://www.agoda.com/vi-vn/l-amore-hotel-my-khe-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,45939278,7.0,123.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 3,2 km"
Biệt Thự Thi Boutique (Thi Boutique Villa),https://www.agoda.com/vi-vn/thi-boutique-villa_2/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,7616490,9.4,784.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,8 km"
"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (Beach Front - Deluxe Apartment in Sheraton)",https://www.agoda.com/vi-vn/unnamed-property-h32766640/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,32766640,9.4,130.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km"
Khách sạn Thanh Hiền HB (Thanh Hien HB Hotel),https://www.agoda.com/vi-vn/thanh-hien-guesthouse_2/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,47513791,7.7,329.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km"
Căn hộ Han (Han Apartment),https://www.agoda.com/vi-vn/han-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=1&los=6&searchrequestid=786b5488-bc25-435a-92a0-387c1ecbf96a,7031177,9.7,131.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,6 km"
Khách sạn & Spa Silana Beachfront (Silana Beachfront Hotel & Spa),https://www.agoda.com/vi-vn/silana-hotel-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=be266ba8-436e-4148-904f-48a972d9271a,51973232,8.4,305.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,6 km"
"Biệt thự 200 m² 3 phòng ngủ, 3 phòng tắm riêng ở Phước Mỹ (Tehya pool house 3 Bedrooms- My Khe Beach)",https://www.agoda.com/vi-vn/tehya-pool-house-3-bedrooms-my-khe-beach/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=be266ba8-436e-4148-904f-48a972d9271a,33234613,8.9,143.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km"
Khách sạn và Căn hộ Sweden (Sweden Hotel and Apartment),https://www.agoda.com/vi-vn/sweden-hotel-and-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=be266ba8-436e-4148-904f-48a972d9271a,37914032,8.1,640.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km"
Khách sạn Liberty Đà Nẵng (Liberty Hotel Da Nang),https://www.agoda.com/vi-vn/liberty-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=be266ba8-436e-4148-904f-48a972d9271a,33100210,8.5,507.0,"Hải Châu, Đà Nẵng - Nội thành"
Dubai Hotel,https://www.agoda.com/vi-vn/dubai-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,11132664,7.9,276.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Khách sạn & Căn hộ Anh Phương (Anh Phuong Hotel & Apartment),https://www.agoda.com/vi-vn/anh-phuong-hotel-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,31073015,7.7,879.0,"An Hải Bắc, Đà Nẵng - cách trung tâm 1,2 km"
DaNa Home Hotel,https://www.agoda.com/vi-vn/dana-home-hotel/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,2235566,7.8,119.0,"Xuân Hà, Đà Nẵng - Nội thành"
Wings House,https://www.agoda.com/vi-vn/wings-house/hotel/all/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,7928501,8.5,721.0,"Hải Châu, Đà Nẵng - cách trung tâm 1,6 km"
"Chung cư 67 m² 2 phòng ngủ, 2 phòng tắm riêng ở Phước Mỹ (My Khe beach aparment hotel 2 Bedrooms)",https://www.agoda.com/vi-vn/muong-thanh-coastal-high-end-apartment/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,12548737,8.2,102.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km"
Apartment next to My Khe Beach - Căn hộ sát biển Mỹ Khê (Apartment next to My Khe Beach - Can ho sat bien My Khe),https://www.agoda.com/vi-vn/2-br-luxury-apartment-with-ocean-view-in-my-khe-beach/hotel/all/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,36887776,8.1,104.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km"
Khách sạn Golden Sun Đà Nẵng (Golden Sun Hotel Da Nang),https://www.agoda.com/vi-vn/golden-sun-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=4&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,37710972,8.3,264.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,8 km"
BEN'S HOUSE cách biển 3 phút đi bộ 4 phòng ngủ (BEN'S HOUSE 3 minutes walk to beach 4 Bedrooms),https://www.agoda.com/vi-vn/ben-s-house-4-bedroom-da-nang-beach/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,5577610,9.7,194.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km"
Căn hộ Ocean Beach Đà Nẵng (Ocean Apartment Beach Da Nang ),https://www.agoda.com/vi-vn/ocean-apartment-beach-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&tspTypes=2&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,79887318,9.3,729.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km"
Khách sạn Capital O 215 An Đức Đà Nẵng (Capital O 215 An Duc Hotel Da Nang),https://www.agoda.com/vi-vn/oyo-215-an-duc-hotel-da-nang/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,7262405,7.9,162.0,"Hòa Hải, Đà Nẵng - cách trung tâm 6,0 km"
"Biệt thự 220 m² 5 phòng ngủ, 5 phòng tắm riêng ở Phước Mỹ (Vit Villa & Suite #villanguyencanDaNang)",https://www.agoda.com/vi-vn/vit-villa-suite/hotel/da-nang-vn.html?countryId=38&finalPriceView=1&isShowMobileAppPrice=false&cid=1908612&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2026-06-1&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&los=6&searchrequestid=d634b656-1b88-4108-a082-ece5deb02f0f,21618449,9.8,195.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,2 km"
